country,survey_wave,sector,size,indicator,Multiple technologies,Single technology,Share of firms using generative AI tools,Climate change targets for own GHG emissions,No impact at all,A minor impact,A major impact,An opportunity,No Impact,A risk,Plan to invest,Already invested,Proportion of investment directed towards measures to improve energy efficiency,Share of firms investing in measures to improve energy efficiency,Sustainable transport options,Waste minimization and recycling,Onsite/offsite renewable energy generation,Investing in energy efficiency,"Investing in new, less polluting, business areas and technologies"
PL,2024,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.55,,,,,
PL,2022,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2020,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2020,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2018,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2025,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.59,,,,,
PT,2021,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2023,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.39,,,,,
PT,2021,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2021,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2022,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2018,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2018,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2018,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2024,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.54,,,,,
PT,2025,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.52,,,,,
PT,2023,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.48,,,,,
PT,2025,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.35,,,,,
PT,2019,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2018,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2025,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.46,,,,,
PT,2021,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2022,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2018,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2020,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2020,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2020,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2025,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.38,,,,,
PT,2022,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2019,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2021,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2024,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.48,,,,,
PT,2025,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.37,,,,,
PT,2024,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.48,,,,,
PT,2023,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.64,,,,,
PT,2021,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2023,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.37,,,,,
PT,2023,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.39,,,,,
PT,2025,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.53,,,,,
PT,2020,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2024,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.59,,,,,
PT,2024,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.35,,,,,
PT,2023,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.6,,,,,
PT,2019,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2024,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.41,,,,,
PT,2022,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2019,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2021,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2023,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.49,,,,,
PT,2019,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2020,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2019,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2019,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2018,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2022,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2024,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.45,,,,,
PT,2022,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
PT,2022,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2020,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2025,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.37,,,,,
RO,2023,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.3,,,,,
RO,2023,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.4,,,,,
RO,2023,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.47,,,,,
RO,2022,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2023,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.62,,,,,
RO,2021,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2021,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2024,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.65,,,,,
RO,2024,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.56,,,,,
RO,2024,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.41,,,,,
RO,2021,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2018,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2025,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.57,,,,,
RO,2025,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.48,,,,,
RO,2020,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2023,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.3,,,,,
RO,2022,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2018,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2022,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2019,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2019,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2020,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2024,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.7,,,,,
RO,2024,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.48,,,,,
RO,2018,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2019,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2021,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2018,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2025,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.44,,,,,
RO,2023,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.5,,,,,
RO,2019,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2018,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2020,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2025,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.5,,,,,
RO,2022,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2020,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2019,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2024,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.35,,,,,
RO,2025,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.38,,,,,
RO,2023,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.56,,,,,
RO,2021,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2019,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2019,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2022,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2018,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2022,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2020,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2024,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.63,,,,,
RO,2025,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.54,,,,,
RO,2022,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2018,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2021,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2021,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
RO,2020,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2023,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.51,,,,,
SE,2019,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2023,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.57,,,,,
SE,2020,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2023,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.54,,,,,
SE,2018,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2024,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.56,,,,,
SE,2020,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2025,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.56,,,,,
SE,2022,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2018,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2018,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2024,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.43,,,,,
SE,2021,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2019,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2024,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.44,,,,,
SE,2021,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2025,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.49,,,,,
SE,2019,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2021,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2019,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2020,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2022,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2024,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.53,,,,,
SE,2025,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.65,,,,,
SE,2018,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2022,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2021,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2025,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.55,,,,,
SE,2018,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2020,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2019,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2020,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2022,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2024,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.66,,,,,
SE,2018,ALL,ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2021,Services (NACE G/I),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2020,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2022,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2021,ALL,Large,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2025,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.44,,,,,
SE,2025,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.65,,,,,
SE,2021,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2023,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.39,,,,,
SE,2024,Other (NACE D/E/H/J),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.65,,,,,
SE,2019,Construction (NACE F),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2022,ALL,SME,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,,,,,,
SE,2024,Manufacturing (NACE C),ALL,Share of firms investing in measures to improve energy efficiency,,,,,,,,,,,,,,0.57,,,,,
